,Mouse ID,Drug Regimen,Sex,Age_months,Weight (g),Timepoint,Tumor Volume (mm3),Metastatic Sites,timepoint ID,Duplicate
1224,n671,Infubinol,Male,18,25,25,56.17445785,0,n67125,False
1225,n671,Infubinol,Male,18,25,30,60.16518046,0,n67130,False
1226,n678,Propriva,Male,5,29,0,45.0,0,n6780,False
1227,n678,Propriva,Male,5,29,5,47.55428429,0,n6785,False
1228,n678,Propriva,Male,5,29,10,49.14570866,1,n67810,False
1229,n763,Placebo,Female,16,25,0,45.0,0,n7630,False
1230,n763,Placebo,Female,16,25,5,46.08598142,0,n7635,False
1231,n763,Placebo,Female,16,25,10,46.81731526,1,n76310,False
1232,n763,Placebo,Female,16,25,15,47.79809961,1,n76315,False
1233,n763,Placebo,Female,16,25,20,49.25812581,1,n76320,False
1234,n763,Placebo,Female,16,25,25,53.40587053,2,n76325,False
1235,n763,Placebo,Female,16,25,30,55.41365961,3,n76330,False
1236,n763,Placebo,Female,16,25,35,57.38241296,3,n76335,False
1237,n763,Placebo,Female,16,25,40,58.01114583,4,n76340,False
1238,n923,Ketapril,Male,19,30,0,45.0,0,n9230,False
1239,n923,Ketapril,Male,19,30,5,45.82488099,0,n9235,False
1240,n923,Ketapril,Male,19,30,10,48.79194986,1,n92310,False
1241,n923,Ketapril,Male,19,30,15,51.73870623,1,n92315,False
1242,n923,Ketapril,Male,19,30,20,52.59920611,1,n92320,False
1243,n923,Ketapril,Male,19,30,25,56.85546498,2,n92325,False
1244,n923,Ketapril,Male,19,30,30,59.63256052,3,n92330,False
1245,n923,Ketapril,Male,19,30,35,60.35629432,3,n92335,False
1246,n923,Ketapril,Male,19,30,40,66.22960554,3,n92340,False
1247,n967,Zoniferol,Male,11,27,0,45.0,0,n9670,False
1248,n967,Zoniferol,Male,11,27,5,46.07719173,1,n9675,False
1249,n967,Zoniferol,Male,11,27,10,47.47172327,1,n96710,False
1250,n967,Zoniferol,Male,11,27,15,49.82500362,1,n96715,False
1251,o287,Ceftamin,Male,2,28,0,45.0,0,o2870,False
1252,o287,Ceftamin,Male,2,28,5,45.58680362,0,o2875,False
1253,o287,Ceftamin,Male,2,28,10,47.36020084,1,o28710,False
1254,o287,Ceftamin,Male,2,28,15,48.67945261,1,o28715,False
1255,o287,Ceftamin,Male,2,28,20,50.85614078,2,o28720,False
1256,o287,Ceftamin,Male,2,28,25,52.06848642,3,o28725,False
1257,o287,Ceftamin,Male,2,28,30,54.50300122,3,o28730,False
1258,o287,Ceftamin,Male,2,28,35,55.11829029,4,o28735,False
1259,o287,Ceftamin,Male,2,28,40,57.1971929,4,o28740,False
1260,o287,Ceftamin,Male,2,28,45,59.74190064,4,o28745,False
1261,o302,Placebo,Female,2,29,0,45.0,0,o3020,False
1262,o302,Placebo,Female,2,29,5,48.93701188,0,o3025,False
1263,o302,Placebo,Female,2,29,10,49.70144989,0,o30210,False
1264,o302,Placebo,Female,2,29,15,51.38148886,0,o30215,False
1265,o302,Placebo,Female,2,29,20,56.17761143,0,o30220,False
1266,o302,Placebo,Female,2,29,25,60.51710253,0,o30225,False
1267,o302,Placebo,Female,2,29,30,62.03059364,1,o30230,False
1268,o331,Ketapril,Male,24,30,0,45.0,0,o3310,False
1269,o331,Ketapril,Male,24,30,5,47.05966408,1,o3315,False
1270,o331,Ketapril,Male,24,30,10,50.12845481,1,o33110,False
1271,o331,Ketapril,Male,24,30,15,54.78976769,1,o33115,False
1272,o331,Ketapril,Male,24,30,20,58.96572043,1,o33120,False
1273,o331,Ketapril,Male,24,30,25,61.10230575,1,o33125,False
1274,o331,Ketapril,Male,24,30,30,66.33066347,1,o33130,False
1275,o331,Ketapril,Male,24,30,35,70.12623754,2,o33135,False
1276,o331,Ketapril,Male,24,30,40,71.44774251,3,o33140,False
1277,o331,Ketapril,Male,24,30,45,78.56701362,4,o33145,False
1278,o523,Propriva,Female,6,25,0,45.0,0,o5230,False
1279,o523,Propriva,Female,6,25,5,45.54470008,0,o5235,False
1280,o523,Propriva,Female,6,25,10,47.0810859,1,o52310,False
1281,o562,Propriva,Female,4,25,0,45.0,0,o5620,False
1282,o562,Propriva,Female,4,25,5,46.51495016,1,o5625,False
1283,o562,Propriva,Female,4,25,10,47.14767002,1,o56210,False
1284,o562,Propriva,Female,4,25,15,51.50508551,1,o56215,False
1285,o562,Propriva,Female,4,25,20,53.61686347,1,o56220,False
1286,o562,Propriva,Female,4,25,25,54.74273316,1,o56225,False
1287,o562,Propriva,Female,4,25,30,59.65352453,1,o56230,False
1288,o562,Propriva,Female,4,25,35,65.36076742,1,o56235,False
1289,o562,Propriva,Female,4,25,40,71.17246321,1,o56240,False
1290,o562,Propriva,Female,4,25,45,72.45542116,2,o56245,False
1291,o725,Naftisol,Male,4,26,0,45.0,0,o7250,False
1292,o725,Naftisol,Male,4,26,5,46.88982098,0,o7255,False
1293,o725,Naftisol,Male,4,26,10,48.199452,0,o72510,False
1294,o725,Naftisol,Male,4,26,15,50.01507902,1,o72515,False
1295,o795,Placebo,Female,20,26,0,45.0,0,o7950,False
1296,o795,Placebo,Female,20,26,5,46.76092721,1,o7955,False
1297,o795,Placebo,Female,20,26,10,51.1237037,1,o79510,False
1298,o795,Placebo,Female,20,26,15,55.88633793,2,o79515,False
1299,o795,Placebo,Female,20,26,20,60.61005916,3,o79520,False
1300,o795,Placebo,Female,20,26,25,65.74177723,4,o79525,False
1301,o795,Placebo,Female,20,26,30,68.21706974,4,o79530,False
1302,o795,Placebo,Female,20,26,35,69.08509415,4,o79535,False
1303,o795,Placebo,Female,20,26,40,70.26647887,4,o79540,False
1304,o795,Placebo,Female,20,26,45,73.05945435,4,o79545,False
1305,o809,Infubinol,Male,3,25,0,45.0,0,o8090,False
1306,o809,Infubinol,Male,3,25,5,46.87724316,0,o8095,False
1307,o809,Infubinol,Male,3,25,10,48.6707318,0,o80910,False
1308,o809,Infubinol,Male,3,25,15,49.68344504,1,o80915,False
1309,o809,Infubinol,Male,3,25,20,50.33655288,1,o80920,False
1310,o809,Infubinol,Male,3,25,25,52.31817407,1,o80925,False
1311,o809,Infubinol,Male,3,25,30,54.832628799999995,1,o80930,False
1312,o809,Infubinol,Male,3,25,35,55.62942846,1,o80935,False
1313,o813,Infubinol,Male,24,28,0,45.0,0,o8130,False
1314,o813,Infubinol,Male,24,28,5,45.69933088,0,o8135,False
1315,o848,Stelasyn,Female,14,27,0,45.0,0,o8480,False
1316,o926,Zoniferol,Male,15,29,0,45.0,0,o9260,False
1317,o926,Zoniferol,Male,15,29,5,46.76116373,0,o9265,False
1318,o926,Zoniferol,Male,15,29,10,47.56567364,1,o92610,False
1319,o926,Zoniferol,Male,15,29,15,48.25424839,1,o92615,False
1320,o926,Zoniferol,Male,15,29,20,51.82663825,2,o92620,False
1321,o926,Zoniferol,Male,15,29,25,54.76333852,3,o92625,False
1322,o926,Zoniferol,Male,15,29,30,56.91739838,3,o92630,False
1323,o926,Zoniferol,Male,15,29,35,58.59399318,3,o92635,False
1324,o926,Zoniferol,Male,15,29,40,59.90304448,3,o92640,False
1325,o926,Zoniferol,Male,15,29,45,62.32796606,4,o92645,False
1326,o973,Ketapril,Female,11,29,0,45.0,0,o9730,False
1327,o973,Ketapril,Female,11,29,5,46.71787727,0,o9735,False
1328,o973,Ketapril,Female,11,29,10,48.24579043,0,o97310,False
1329,o973,Ketapril,Female,11,29,15,49.87193582,0,o97315,False
1330,o973,Ketapril,Female,11,29,20,51.956993100000005,1,o97320,False
1331,o973,Ketapril,Female,11,29,25,53.17981471,1,o97325,False
1332,o973,Ketapril,Female,11,29,30,57.76995952,1,o97330,False
1333,o973,Ketapril,Female,11,29,35,60.24221931,1,o97335,False
1334,o973,Ketapril,Female,11,29,40,64.48781246,2,o97340,False
1335,p136,Zoniferol,Female,5,28,0,45.0,0,p1360,False
1336,p136,Zoniferol,Female,5,28,5,49.27397096,0,p1365,False
1337,p136,Zoniferol,Female,5,28,10,50.90789028,0,p13610,False
1338,p136,Zoniferol,Female,5,28,15,51.99141616,1,p13615,False
1339,p136,Zoniferol,Female,5,28,20,54.91379857,1,p13620,False
1340,p136,Zoniferol,Female,5,28,25,56.28147652,1,p13625,False
1341,p136,Zoniferol,Female,5,28,30,57.05280546,1,p13630,False
1342,p136,Zoniferol,Female,5,28,35,57.63078195,1,p13635,False
1343,p136,Zoniferol,Female,5,28,40,61.38024887,1,p13640,False
1344,p136,Zoniferol,Female,5,28,45,63.48869678,2,p13645,False
1345,p189,Ketapril,Male,8,28,0,45.0,0,p1890,False
1346,p189,Ketapril,Male,8,28,5,49.04870704,1,p1895,False
1347,p189,Ketapril,Male,8,28,10,51.58216168,2,p18910,False
1348,p189,Ketapril,Male,8,28,15,53.6755415,2,p18915,False
1349,p189,Ketapril,Male,8,28,20,56.53020447,3,p18920,False
1350,p189,Ketapril,Male,8,28,25,62.10895956,3,p18925,False
1351,p189,Ketapril,Male,8,28,30,67.10453665,4,p18930,False
1352,p189,Ketapril,Male,8,28,35,67.87377675,4,p18935,False
1353,p189,Ketapril,Male,8,28,40,74.10609077,4,p18940,False
1354,p189,Ketapril,Male,8,28,45,75.2949359,4,p18945,False
1355,p310,Propriva,Male,6,26,0,45.0,0,p3100,False
1356,p310,Propriva,Male,6,26,5,46.55853236,1,p3105,False
1357,p310,Propriva,Male,6,26,10,48.66560668,1,p31010,False
1358,p310,Propriva,Male,6,26,15,49.77074144,1,p31015,False
1359,p310,Propriva,Male,6,26,20,54.20518054,1,p31020,False
1360,p310,Propriva,Male,6,26,25,55.34183416,2,p31025,False
1361,p387,Stelasyn,Male,3,30,0,45.0,0,p3870,False
1362,p387,Stelasyn,Male,3,30,5,48.66763075,0,p3875,False
1363,p387,Stelasyn,Male,3,30,10,53.36296294,0,p38710,False
1364,p387,Stelasyn,Male,3,30,15,55.25138033,0,p38715,False
1365,p387,Stelasyn,Male,3,30,20,56.58761679999999,0,p38720,False
1366,p387,Stelasyn,Male,3,30,25,58.09848946,0,p38725,False
1367,p387,Stelasyn,Male,3,30,30,63.26924552,0,p38730,False
1368,p387,Stelasyn,Male,3,30,35,66.4922038,1,p38735,False
1369,p387,Stelasyn,Male,3,30,40,69.03887618,1,p38740,False
1370,p438,Ceftamin,Female,11,26,0,45.0,0,p4380,False
1371,p438,Ceftamin,Female,11,26,5,46.82793418,0,p4385,False
1372,p438,Ceftamin,Female,11,26,10,50.51749789,0,p43810,False
1373,p438,Ceftamin,Female,11,26,15,52.19836818,0,p43815,False
1374,p438,Ceftamin,Female,11,26,20,52.90529861,0,p43820,False
1375,p438,Ceftamin,Female,11,26,25,54.51057493,0,p43825,False
1376,p438,Ceftamin,Female,11,26,30,56.40642173,0,p43830,False
1377,p438,Ceftamin,Female,11,26,35,57.53855546,1,p43835,False
1378,p438,Ceftamin,Female,11,26,40,59.30528806,1,p43840,False
1379,p438,Ceftamin,Female,11,26,45,61.43389223,1,p43845,False
1380,p981,Stelasyn,Male,20,29,0,45.0,0,p9810,False
1381,p981,Stelasyn,Male,20,29,5,47.00062717,0,p9815,False
1382,p981,Stelasyn,Male,20,29,10,47.54584585,0,p98110,False
1383,p981,Stelasyn,Male,20,29,15,49.65770973,0,p98115,False
1384,p981,Stelasyn,Male,20,29,20,50.35806947,0,p98120,False
1385,p981,Stelasyn,Male,20,29,25,52.5447048,1,p98125,False
1386,p981,Stelasyn,Male,20,29,30,56.33910432,1,p98130,False
1387,p981,Stelasyn,Male,20,29,35,59.13102297,1,p98135,False
1388,q119,Ketapril,Male,17,30,0,45.0,0,q1190,False
1389,q119,Ketapril,Male,17,30,5,47.86444,0,q1195,False
1390,q119,Ketapril,Male,17,30,10,51.23660557,0,q11910,False
1391,q132,Infubinol,Female,1,30,0,45.0,0,q1320,False
1392,q132,Infubinol,Female,1,30,5,46.7163985,1,q1325,False
1393,q132,Infubinol,Female,1,30,10,47.95384377,2,q13210,False
1394,q132,Infubinol,Female,1,30,15,49.15974862,3,q13215,False
1395,q132,Infubinol,Female,1,30,20,51.90902494,4,q13220,False
1396,q132,Infubinol,Female,1,30,25,52.78048929999999,4,q13225,False
1397,q132,Infubinol,Female,1,30,30,54.65654872,4,q13230,False
1398,q483,Ceftamin,Male,6,26,0,45.0,0,q4830,False
1399,q483,Ceftamin,Male,6,26,5,46.77681624,1,q4835,False
1400,q483,Ceftamin,Male,6,26,10,47.8391005,1,q48310,False
1401,q483,Ceftamin,Male,6,26,15,48.4684826,1,q48315,False
1402,q483,Ceftamin,Male,6,26,20,50.239855799999994,1,q48320,False
1403,q483,Ceftamin,Male,6,26,25,52.43006649,1,q48325,False
1404,q483,Ceftamin,Male,6,26,30,54.95222585,1,q48330,False
1405,q483,Ceftamin,Male,6,26,35,59.25348433,1,q48335,False
1406,q483,Ceftamin,Male,6,26,40,64.19234114,1,q48340,False
1407,q511,Zoniferol,Female,2,28,0,45.0,0,q5110,False
1408,q511,Zoniferol,Female,2,28,5,45.83265378,0,q5115,False
1409,q511,Zoniferol,Female,2,28,10,50.31164687,0,q51110,False
1410,q511,Zoniferol,Female,2,28,15,52.13308139,0,q51115,False
1411,q511,Zoniferol,Female,2,28,20,52.67271205,0,q51120,False
1412,q511,Zoniferol,Female,2,28,25,57.25758287,0,q51125,False
1413,q511,Zoniferol,Female,2,28,30,59.3643535,1,q51130,False
1414,q511,Zoniferol,Female,2,28,35,60.83866059,1,q51135,False
1415,q511,Zoniferol,Female,2,28,40,63.19442807,2,q51140,False
1416,q511,Zoniferol,Female,2,28,45,68.61106075,3,q51145,False
1417,q582,Placebo,Male,5,30,0,45.0,0,q5820,False
1418,q582,Placebo,Male,5,30,5,45.95539895,1,q5825,False
1419,q582,Placebo,Male,5,30,10,47.01357514,1,q58210,False
1420,q582,Placebo,Male,5,30,15,48.32264018,2,q58215,False
1421,q582,Placebo,Male,5,30,20,51.18597648,2,q58220,False
1422,q582,Placebo,Male,5,30,25,51.96821056,2,q58225,False
1423,q582,Placebo,Male,5,30,30,52.64889350000001,2,q58230,False
1424,q582,Placebo,Male,5,30,35,53.71315792,2,q58235,False
1425,q633,Zoniferol,Male,12,25,0,45.0,0,q6330,False
1426,q633,Zoniferol,Male,12,25,5,47.18380215,0,q6335,False
1427,q633,Zoniferol,Male,12,25,10,49.00186559,0,q63310,False
1428,q633,Zoniferol,Male,12,25,15,50.583557299999995,1,q63315,False
1429,q633,Zoniferol,Male,12,25,20,53.28728681,1,q63320,False
1430,q633,Zoniferol,Male,12,25,25,55.6831017,1,q63325,False
1431,q633,Zoniferol,Male,12,25,30,58.05725257,1,q63330,False
1432,q633,Zoniferol,Male,12,25,35,63.1256593,1,q63335,False
1433,q633,Zoniferol,Male,12,25,40,68.49863876,2,q63340,False
1434,q633,Zoniferol,Male,12,25,45,70.82779631,2,q63345,False
1435,q787,Placebo,Male,17,27,0,45.0,0,q7870,False
1436,q787,Placebo,Male,17,27,5,47.11661587,0,q7875,False
1437,q787,Placebo,Male,17,27,10,48.59386234,1,q78710,False
1438,q787,Placebo,Male,17,27,15,49.21773243,2,q78715,False
1439,q787,Placebo,Male,17,27,20,50.22993419,2,q78720,False
1440,q787,Placebo,Male,17,27,25,52.71318786,2,q78725,False
1441,q787,Placebo,Male,17,27,30,55.03620625,2,q78730,False
1442,q787,Placebo,Male,17,27,35,60.33385242,3,q78735,False
1443,q787,Placebo,Male,17,27,40,62.0341267,3,q78740,False
1444,q787,Placebo,Male,17,27,45,66.09647477,3,q78745,False
1445,r107,Propriva,Female,2,28,0,45.0,0,r1070,False
1446,r107,Propriva,Female,2,28,5,48.51342027,0,r1075,False
1447,r107,Propriva,Female,2,28,10,49.18601052,0,r10710,False
1448,r107,Propriva,Female,2,28,15,53.09033546,0,r10715,False
1449,r107,Propriva,Female,2,28,20,55.263858400000004,0,r10720,False
1450,r107,Propriva,Female,2,28,25,57.70666715,1,r10725,False
1451,r107,Propriva,Female,2,28,30,58.40647256,1,r10730,False
1452,r157,Capomulin,Male,22,25,0,45.0,0,r1570,False
1453,r157,Capomulin,Male,22,25,5,45.59706359,0,r1575,False
1454,r157,Capomulin,Male,22,25,10,46.05960827,0,r15710,False
1455,r157,Capomulin,Male,22,25,15,46.53920617,0,r15715,False
1456,r604,Naftisol,Male,7,30,0,45.0,0,r6040,False
1457,r604,Naftisol,Male,7,30,5,47.06774448,1,r6045,False
1458,r604,Naftisol,Male,7,30,10,48.78655957,1,r60410,False
1459,r604,Naftisol,Male,7,30,15,51.07452073,1,r60415,False
1460,r604,Naftisol,Male,7,30,20,51.90275292,1,r60420,False
1461,r604,Naftisol,Male,7,30,25,52.93685812,1,r60425,False
1462,r604,Naftisol,Male,7,30,30,54.68821536,2,r60430,False
1463,r604,Naftisol,Male,7,30,35,59.21700015,2,r60435,False
1464,r604,Naftisol,Male,7,30,40,60.18611531,2,r60440,False
1465,r604,Naftisol,Male,7,30,45,62.67075904,3,r60445,False
1466,r701,Naftisol,Male,21,25,0,45.0,0,r7010,False
1467,r701,Naftisol,Male,21,25,5,46.88697137,0,r7015,False
1468,r701,Naftisol,Male,21,25,10,49.65459636,0,r70110,False
1469,r701,Naftisol,Male,21,25,15,52.48480443,0,r70115,False
1470,r701,Naftisol,Male,21,25,20,54.11413742,0,r70120,False
1471,r701,Naftisol,Male,21,25,25,57.89848998,1,r70125,False
1472,r701,Naftisol,Male,21,25,30,60.34181872,1,r70130,False
1473,r701,Naftisol,Male,21,25,35,64.73001045,1,r70135,False
1474,r701,Naftisol,Male,21,25,40,66.64072178,1,r70140,False
1475,r701,Naftisol,Male,21,25,45,69.77854407,1,r70145,False
1476,r850,Placebo,Male,5,30,0,45.0,0,r8500,False
1477,r850,Placebo,Male,5,30,5,46.86291194,0,r8505,False
1478,r850,Placebo,Male,5,30,10,48.51509085,1,r85010,False
1479,r850,Placebo,Male,5,30,15,50.21860469,1,r85015,False
1480,s121,Infubinol,Male,23,26,0,45.0,0,s1210,False
1481,s121,Infubinol,Male,23,26,5,45.63566174,1,s1215,False
1482,s121,Infubinol,Male,23,26,10,49.04883479,1,s12110,False
1483,s121,Infubinol,Male,23,26,15,50.82456031,2,s12115,False
1484,s121,Infubinol,Male,23,26,20,52.0050659,2,s12120,False
1485,s121,Infubinol,Male,23,26,25,55.65068132,2,s12125,False
1486,s141,Propriva,Male,8,25,0,45.0,0,s1410,False
1487,s141,Propriva,Male,8,25,5,45.83113434,0,s1415,False
1488,s141,Propriva,Male,8,25,10,47.23569156,0,s14110,False
1489,s141,Propriva,Male,8,25,15,49.23234538,1,s14115,False
1490,s141,Propriva,Male,8,25,20,51.6216457,1,s14120,False
1491,s141,Propriva,Male,8,25,25,53.80437038,1,s14125,False
1492,s141,Propriva,Male,8,25,30,55.84141007,1,s14130,False
1493,s152,Placebo,Female,4,30,0,45.0,0,s1520,False
1494,s152,Placebo,Female,4,30,5,47.459052899999996,1,s1525,False
1495,s152,Placebo,Female,4,30,10,52.1816442,2,s15210,False
1496,s152,Placebo,Female,4,30,15,57.22498064,2,s15215,False
1497,s152,Placebo,Female,4,30,20,62.35160945,2,s15220,False
1498,s152,Placebo,Female,4,30,25,64.11914213,2,s15225,False
1499,s166,Placebo,Male,19,27,0,45.0,0,s1660,False
1500,s166,Placebo,Male,19,27,5,47.18678778,0,s1665,False
1501,s166,Placebo,Male,19,27,10,49.00012468,0,s16610,False
1502,s187,Propriva,Male,22,25,0,45.0,0,s1870,False
1503,s187,Propriva,Male,22,25,5,47.57671761,1,s1875,False
1504,s187,Propriva,Male,22,25,10,48.14635121,1,s18710,False
1505,s187,Propriva,Male,22,25,15,52.08163225,1,s18715,False
1506,s187,Propriva,Male,22,25,20,53.74473406,1,s18720,False
1507,s187,Propriva,Male,22,25,25,56.48521984,1,s18725,False
1508,s187,Propriva,Male,22,25,30,60.00878263,2,s18730,False
1509,s337,Zoniferol,Male,14,27,0,45.0,0,s3370,False
1510,s337,Zoniferol,Male,14,27,5,46.84985157,0,s3375,False
1511,s337,Zoniferol,Male,14,27,10,47.8944415,0,s33710,False
1512,s337,Zoniferol,Male,14,27,15,48.57151582,0,s33715,False
1513,s337,Zoniferol,Male,14,27,20,49.20205408,1,s33720,False
1514,s337,Zoniferol,Male,14,27,25,50.9706889,2,s33725,False
1515,s337,Zoniferol,Male,14,27,30,52.74771768,3,s33730,False
1516,s337,Zoniferol,Male,14,27,35,54.81081251,3,s33735,False
1517,s337,Zoniferol,Male,14,27,40,56.99481589,4,s33740,False
1518,s337,Zoniferol,Male,14,27,45,62.10965102,4,s33745,False
1519,s565,Stelasyn,Female,3,29,0,45.0,0,s5650,False
1520,s565,Stelasyn,Female,3,29,5,48.24255218,0,s5655,False
1521,s565,Stelasyn,Female,3,29,10,52.77752710000001,0,s56510,False
1522,s565,Stelasyn,Female,3,29,15,54.32831664,1,s56515,False
1523,s565,Stelasyn,Female,3,29,20,57.04618912,1,s56520,False
1524,s565,Stelasyn,Female,3,29,25,58.55361079,1,s56525,False
1525,s565,Stelasyn,Female,3,29,30,63.66896678,1,s56530,False
1526,s565,Stelasyn,Female,3,29,35,64.77657909,2,s56535,False
1527,s565,Stelasyn,Female,3,29,40,67.22100698,2,s56540,False
1528,s565,Stelasyn,Female,3,29,45,72.58896447,2,s56545,False
1529,s619,Stelasyn,Male,22,30,0,45.0,0,s6190,False
1530,s619,Stelasyn,Male,22,30,5,46.60226878,0,s6195,False
1531,t198,Propriva,Male,22,26,0,45.0,0,t1980,False
1532,t198,Propriva,Male,22,26,5,47.46126052,0,t1985,False
1533,t198,Propriva,Male,22,26,10,49.00080978,1,t19810,False
1534,t198,Propriva,Male,22,26,15,49.781180799999994,2,t19815,False
1535,t198,Propriva,Male,22,26,20,51.49073998,3,t19820,False
1536,t198,Propriva,Male,22,26,25,56.18466399,3,t19825,False
1537,t198,Propriva,Male,22,26,30,56.92497431,3,t19830,False
1538,t198,Propriva,Male,22,26,35,57.73594116,3,t19835,False
1539,t198,Propriva,Male,22,26,40,59.12995997,4,t19840,False
1540,t198,Propriva,Male,22,26,45,64.91136268,4,t19845,False
1541,t451,Stelasyn,Male,8,29,0,45.0,0,t4510,False
1542,t451,Stelasyn,Male,8,29,5,48.04713882,0,t4515,False
1543,t451,Stelasyn,Male,8,29,10,48.95791906,0,t45110,False
1544,t451,Stelasyn,Male,8,29,15,49.65278772,0,t45115,False
1545,t451,Stelasyn,Male,8,29,20,51.06367793,0,t45120,False
1546,t451,Stelasyn,Male,8,29,25,55.52755345,0,t45125,False
1547,t451,Stelasyn,Male,8,29,30,59.27582268,0,t45130,False
1548,t451,Stelasyn,Male,8,29,35,63.75698964,0,t45135,False
1549,t451,Stelasyn,Male,8,29,40,67.65479599,1,t45140,False
1550,t451,Stelasyn,Male,8,29,45,68.7116302,1,t45145,False
1551,t573,Ceftamin,Female,15,27,0,45.0,0,t5730,False
1552,t718,Placebo,Female,10,30,0,45.0,0,t7180,False
1553,t718,Placebo,Female,10,30,5,45.92125272,1,t7185,False
1554,t718,Placebo,Female,10,30,10,46.39268805,1,t71810,False
1555,t718,Placebo,Female,10,30,15,48.08512552,1,t71815,False
1556,t718,Placebo,Female,10,30,20,52.6367,2,t71820,False
1557,t718,Placebo,Female,10,30,25,55.87658787,3,t71825,False
1558,t718,Placebo,Female,10,30,30,57.70411372,3,t71830,False
1559,t718,Placebo,Female,10,30,35,60.46389851,3,t71835,False
1560,t718,Placebo,Female,10,30,40,61.530398899999994,3,t71840,False
1561,t718,Placebo,Female,10,30,45,63.42369517,4,t71845,False
1562,t724,Naftisol,Female,2,25,0,45.0,0,t7240,False
1563,t724,Naftisol,Female,2,25,5,46.35925829,0,t7245,False
1564,t724,Naftisol,Female,2,25,10,50.70389965,0,t72410,False
1565,t724,Naftisol,Female,2,25,15,55.58461724,0,t72415,False
1566,t724,Naftisol,Female,2,25,20,57.22940914,0,t72420,False
1567,t724,Naftisol,Female,2,25,25,59.82606797,1,t72425,False
1568,t724,Naftisol,Female,2,25,30,64.2345947,2,t72430,False
1569,t724,Naftisol,Female,2,25,35,67.74432795,2,t72435,False
1570,t724,Naftisol,Female,2,25,40,69.72832559,2,t72440,False
1571,t724,Naftisol,Female,2,25,45,75.11328801,2,t72445,False
1572,t994,Placebo,Male,14,30,0,45.0,0,t9940,False
1573,t994,Placebo,Male,14,30,5,47.891487100000006,0,t9945,False
1574,t994,Placebo,Male,14,30,10,52.614163500000004,1,t99410,False
1575,t994,Placebo,Male,14,30,15,53.45863887,1,t99415,False
1576,t994,Placebo,Male,14,30,20,56.52795159,1,t99420,False
1577,u149,Ceftamin,Male,24,29,0,45.0,0,u1490,False
1578,u149,Ceftamin,Male,24,29,5,45.79206792,0,u1495,False
1579,u149,Ceftamin,Male,24,29,10,47.40483439,0,u14910,False
1580,u149,Ceftamin,Male,24,29,15,48.52237343,0,u14915,False
1581,u149,Ceftamin,Male,24,29,20,50.37805789,0,u14920,False
1582,u149,Ceftamin,Male,24,29,25,52.92534846,0,u14925,False
1583,u153,Ceftamin,Female,11,25,0,45.0,0,u1530,False
1584,u327,Ketapril,Male,17,25,0,45.0,0,u3270,False
1585,u327,Ketapril,Male,17,25,5,45.69418805,0,u3275,False
1586,u327,Ketapril,Male,17,25,10,49.23525948,0,u32710,False
1587,u327,Ketapril,Male,17,25,15,50.65996437,0,u32715,False
1588,u327,Ketapril,Male,17,25,20,53.18987907,0,u32720,False
1589,u327,Ketapril,Male,17,25,25,56.05963409,0,u32725,False
1590,u327,Ketapril,Male,17,25,30,57.31407239,0,u32730,False
1591,u327,Ketapril,Male,17,25,35,58.08902837,1,u32735,False
1592,u327,Ketapril,Male,17,25,40,60.46654541,1,u32740,False
1593,u327,Ketapril,Male,17,25,45,66.26880133,2,u32745,False
1594,u946,Propriva,Male,5,30,0,45.0,0,u9460,False
1595,u946,Propriva,Male,5,30,5,45.9918078,1,u9465,False
1596,u946,Propriva,Male,5,30,10,46.73050592,1,u94610,False
1597,u946,Propriva,Male,5,30,15,47.67302921,1,u94615,False
1598,u946,Propriva,Male,5,30,20,49.11004966,1,u94620,False
1599,v199,Naftisol,Female,17,29,0,45.0,0,v1990,False
1600,v289,Ketapril,Female,3,26,0,45.0,0,v2890,False
1601,v289,Ketapril,Female,3,26,5,46.20446003,0,v2895,False
1602,v289,Ketapril,Female,3,26,10,48.13348207,0,v28910,False
1603,v289,Ketapril,Female,3,26,15,52.60216564,0,v28915,False
1604,v289,Ketapril,Female,3,26,20,54.25005397,0,v28920,False
1605,v289,Ketapril,Female,3,26,25,56.72009545,0,v28925,False
1606,v295,Naftisol,Female,2,27,0,45.0,0,v2950,False
1607,v295,Naftisol,Female,2,27,5,46.11181797,1,v2955,False
1608,v295,Naftisol,Female,2,27,10,47.53946216,2,v29510,False
1609,v295,Naftisol,Female,2,27,15,50.66605391,2,v29515,False
1610,v295,Naftisol,Female,2,27,20,55.73137535,3,v29520,False
1611,v295,Naftisol,Female,2,27,25,57.69185918,3,v29525,False
1612,v295,Naftisol,Female,2,27,30,59.33377202,3,v29530,False
1613,v295,Naftisol,Female,2,27,35,61.89315267,3,v29535,False
1614,v295,Naftisol,Female,2,27,40,65.46607444,3,v29540,False
1615,v339,Infubinol,Male,20,26,0,45.0,0,v3390,False
1616,v339,Infubinol,Male,20,26,5,46.25011212,0,v3395,False
1617,v409,Placebo,Female,16,25,0,45.0,0,v4090,False
1618,v409,Placebo,Female,16,25,5,46.22079642,0,v4095,False
1619,v409,Placebo,Female,16,25,10,50.64903842,1,v40910,False
1620,v603,Ketapril,Female,22,30,0,45.0,0,v6030,False
1621,v603,Ketapril,Female,22,30,5,46.01600593,0,v6035,False
1622,v603,Ketapril,Female,22,30,10,47.8305568,0,v60310,False
1623,v603,Ketapril,Female,22,30,15,52.10294744,0,v60315,False
